symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,holding_periods
DOAS,2021-01-11 00:00:00+00:00,2021-01-25 00:00:00+00:00,20.667821884155277,25.737558364868164,194,965.5235897216785,0.24032487625361412,TAKE_PROFIT,0.6646045153273794,10.0
THYAO,2020-12-02 00:00:00+00:00,2021-01-27 00:00:00+00:00,12.289999961853027,11.949999809265137,293,-113.82468457412733,-0.03154635832776532,TIME_EXIT,0.6024598154279583,39.0
EGEEN,2020-12-09 00:00:00+00:00,2021-01-27 00:00:00+00:00,1450.9005126953125,1465.7305908203125,2,17.993631835937776,0.006188472691960036,TIME_EXIT,0.7309495645606862,34.0
ECILC,2020-12-28 00:00:00+00:00,2021-01-27 00:00:00+00:00,7.158702373504639,6.724293231964111,585,-270.37245265960746,-0.06443243529772007,TIME_EXIT,0.7296620167023058,21.0
IPEKE,2021-01-04 00:00:00+00:00,2021-01-27 00:00:00+00:00,13.729999542236328,12.5,283,-362.9360501937863,-0.09321921227308771,STOP_LOSS,0.6203860474089251,17.0
SKBNK,2021-01-14 00:00:00+00:00,2021-01-27 00:00:00+00:00,1.6149073839187622,1.4068517684936523,2480,-530.9658516502382,-0.1323121017820451,STOP_LOSS,0.6209552337144844,9.0
ALGYO,2021-01-25 00:00:00+00:00,2021-01-27 00:00:00+00:00,6.111111164093018,5.50666618347168,765,-480.17560951709766,-0.10250634674054826,STOP_LOSS,0.6423145100113986,2.0
ODAS,2020-11-20 00:00:00+00:00,2021-02-08 00:00:00+00:00,2.646083116531372,3.223273992538452,1386,783.7166962394713,0.21326749384167762,TAKE_PROFIT,0.507323347565265,55.0
AKSEN,2021-01-27 00:00:00+00:00,2021-02-08 00:00:00+00:00,4.668206691741943,5.863424777984619,797,935.801394172669,0.2510195623887765,TAKE_PROFIT,0.5555895927456769,8.0
ISGYO,2021-02-08 00:00:00+00:00,2021-02-23 00:00:00+00:00,2.650000095367432,2.3399999141693115,1544,-494.04939979934807,-0.12050622140693733,STOP_LOSS,0.701006732886361,11.0
PETKM,2021-01-25 00:00:00+00:00,2021-02-24 00:00:00+00:00,5.25,5.159999847412109,839,-92.97810776519782,-0.021066467499803235,TIME_EXIT,0.6359917936548175,22.0
AGESA,2021-01-27 00:00:00+00:00,2021-02-25 00:00:00+00:00,18.44690322875977,16.925508499145508,280,-445.7990748596203,-0.08613703937759971,STOP_LOSS,0.656483201410757,21.0
SNGYO,2021-01-27 00:00:00+00:00,2021-02-25 00:00:00+00:00,1.09585702419281,1.006355047225952,4402,-412.4955776848801,-0.08533901806561907,STOP_LOSS,0.6337610839622213,21.0
